symbol,strategy,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,quantity,gross_pnl,costs,net_pnl,return_pct,exit_reason
USDJPY,AdaptiveMomentum,2019-11-06,2019-11-07,1,109.13200378417969,108.91400146484375,0.001406297218510783,-30.657605531102842,1.501683550367944,-32.15928908147079,-0.0020954494688604362,rebalance
XAUUSD,MetalsStatArb,2019-11-06,2019-11-07,-1,1483.199951171875,1489.0999755859375,0.06859104325612313,-40.468882979714344,0.34145992818846016,-40.81034290790281,-0.004011466160630118,rebalance
XAUUSD,MetalsStatArb,2020-01-02,2020-01-03,1,1518.0999755859375,1530.0999755859375,0.1531769690461414,183.81236285536966,0.7751060912879405,183.03725676408172,0.007871285285987966,rebalance
XAUUSD,MetalsStatArb,2020-01-16,2020-01-17,1,1555.699951171875,1554.0999755859375,0.11124894506650505,-17.799559606771016,0.5682818557566438,-18.36784146252766,-0.0010612956465065855,rebalance
XAGUSD,RiskPreservation,2020-01-16,2020-01-28,-1,17.989628362591116,17.604999542236328,0.18456784224020484,354.95055718139287,2.6320297058175957,352.31852747557525,0.021222045984998567,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-01-30,-1,17.989628362591116,17.540000915527344,0.07382713689608195,165.97353543306474,1.0523320160758283,164.9212034169889,0.024835234949851438,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-02-04,-1,17.989628362591116,17.527999877929688,0.029530854758432777,68.16141866446029,0.4208973663405066,67.74052129811977,0.02550235699242595,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-02-06,-1,17.989628362591116,17.788999557495117,0.011812341903373111,11.849480207295716,0.16866724828137242,11.680812959014345,0.0109937248907327,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-02-10,-1,17.989628362591116,17.780000686645508,0.004724936761349246,4.952387561358055,0.06746264740298019,4.884924913955075,0.011493960395638382,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-02-12,-1,17.989628362591116,17.47800064086914,0.001889974704539698,4.8348172609790465,0.026927981716463358,4.807889279262583,0.028281749431085895,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-03-17,-1,17.989628362591116,12.550000190734863,0.0007559898818158792,20.561519293819675,0.010398640838796781,20.551120652980877,0.3022228732172288,de_risk
XAGUSD,RiskPreservation,2020-01-16,2020-03-19,-1,17.989628362591116,12.069999694824219,0.00030239595272635176,8.950358753877977,0.004144941314791712,8.946213812563185,0.32890547533916753,de_risk
USDJPY,AdaptiveMomentum,2020-10-20,2020-10-21,-1,105.47000122070312,105.4749984741211,0.003984488833234115,-1.9911500440737497,4.227343415460039,-6.218493459533789,-0.000147973387757842,rebalance
XAGUSD,RiskPreservation,2020-01-16,2020-10-22,-1,17.989628362591116,24.665000915527344,0.00012095838109054069,-4.037211285896979,0.001810323621665648,-4.039021609518644,-0.3712342310996261,de_risk
XAUUSD,MetalsStatArb,2020-11-17,2020-11-18,-1,1888.4000244140623,1873.5,0.21833609554892125,325.321315414996,1.2547775411196507,324.0665378738763,0.007859857139467926,rebalance
USDJPY,AdaptiveMomentum,2020-11-19,2020-11-25,-1,103.90399932861328,104.50599670410156,0.004587206810201045,-276.1486460562999,4.857907028246694,-281.0065530845466,-0.00589570660783668,rebalance
USDJPY,AdaptiveMomentum,2020-12-01,2020-12-04,-1,104.3010025024414,103.8239974975586,0.003937592844582305,187.82514940565102,4.1645871771795955,183.66056222847143,0.004471946709447434,rebalance
XAGUSD,RiskPreservation,2020-01-16,2020-12-10,-1,17.989628362591116,23.94499969482422,4.838335243621627e-05,-1.4407041502798652,0.0007206458413846806,-1.4414247961212499,-0.33121030140996166,de_risk
USDJPY,RiskPreservation,2020-12-07,2020-12-10,-1,104.20099639892578,104.28700256347656,0.0025870279840289304,-22.250035449186807,2.738560574429012,-24.98859602361582,-0.000926976784677335,de_risk
USDJPY,AdaptiveMomentum,2020-12-07,2020-12-18,-1,104.20099639892578,103.14900207519531,0.001724685322685954,181.43591696868754,1.821781664140646,179.6141353045469,0.009994447075169246,rebalance
XAGUSD,RiskPreservation,2020-01-16,2021-01-15,-1,17.989628362591116,25.43000030517578,1.9353340974486512e-05,-0.719980275909218,0.00029113230886981773,-0.7202714082180878,-0.41375955036786927,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-01-20,-1,17.989628362591116,25.424999237060547,7.741336389794605e-06,-0.28779853561074564,0.00011644905205286825,-0.2879149846627985,-0.41348154750778815,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-01-22,-1,17.989628362591116,25.52400016784668,3.096534555917843e-06,-0.11665221326053477,4.6610276801472045e-05,-0.11669882353733624,-0.4189848802509271,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-01-26,-1,17.989628362591116,25.52899932861328,1.2386138223671372e-06,-0.04669184545234265,1.8644729923551394e-05,-0.0467104901822662,-0.419262777083983,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-01-28,-1,17.989628362591116,25.084999084472656,4.954455289468549e-07,-0.017576848501883135,7.435894175839478e-06,-0.017584284396058976,-0.39458138204923004,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-02-01,-1,17.989628362591116,28.360000610351562,1.9817821157874197e-07,-0.01027590912733492,3.0392610648674253e-06,-0.010278948388399788,-0.5766344495111364,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-02-03,-1,17.989628362591116,26.940000534057617,7.92712846314968e-08,-0.0035475374998107457,1.204447902924506e-06,-0.0035487419477136703,-0.49769849554510687,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-02-05,-1,17.989628362591116,26.43000030517578,3.170851385259872e-08,-0.001338158253312657,4.801620262375694e-07,-0.0013386384153388946,-0.4693482473572696,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-02-09,-1,17.989628362591116,27.424999237060547,1.2683405541039491e-08,-0.000598363176155041,1.933268079916274e-07,-0.0005985565029630326,-0.5246589414865889,de_risk
XAGUSD,RiskPreservation,2020-01-16,2021-02-11,-1,17.989628362591116,27.170000076293945,5.073362216415796e-09,-0.00023287675492476135,7.720135288590585e-08,-0.00023295395627764726,-0.5104838704061829,de_risk
EURUSD,FXStatArb,2021-03-01,2021-03-02,-1,1.2090904712677002,1.2049063444137573,0.10465902458508268,43.79066352739116,1.0894808421261046,42.70118268526505,0.003374461071367795,rebalance
USDCHF,FXStatArb,2021-03-01,2021-03-02,-1,0.9072999954223633,0.9149699807167053,0.12733284400243558,-97.66410409854299,1.4426734776661616,-99.10677757620915,-0.008578512876915783,rebalance
XAUUSD,MetalsStatArb,2021-03-01,2021-03-02,-1,1737.0999755859377,1709.4000244140625,0.04713629512668445,130.56730734322593,0.25542215833405457,130.31188518489188,0.015914894686508647,rebalance
USDJPY,AdaptiveMomentum,2021-03-01,2021-03-09,1,106.74573912531233,108.9260025024414,0.00416364219161568,907.7836585849127,4.446153662439729,903.3375049224729,0.02032479118002157,rebalance
USDJPY,AdaptiveMomentum,2021-05-04,2021-05-05,1,109.08599853515625,109.32599639892578,0.005500389973631659,132.00818435709465,5.878002706486795,126.13018165060785,0.002102115275294934,rebalance
XAUUSD,MetalsStatArb,2021-05-11,2021-05-12,1,1837.199951171875,1825.199951171875,0.33919973728390485,-407.0396847406858,1.9166141624240016,-408.9562989031098,-0.006562434312788374,rebalance
USDJPY,AdaptiveMomentum,2021-05-14,2021-05-17,1,109.51899719238283,109.41200256347656,0.004930155150580428,-52.750012078666,5.26946817394065,-58.019480252606655,-0.001074542974045043,rebalance
XAGUSD,RiskPreservation,2020-01-16,2021-05-20,-1,17.989628362591116,27.920000076293945,2.0293448865663187e-09,-0.00010076074529452823,3.103274202085482e-08,-0.00010079177803654909,-0.5521753931482332,de_risk
USDJPY,AdaptiveMomentum,2021-06-02,2021-06-03,1,109.48300170898436,109.59300231933594,0.00287190976947076,31.591182751643952,3.0706057321032114,28.52057701954074,0.0009070700360331876,rebalance
XAUUSD,MetalsStatArb,2021-06-02,2021-06-03,1,1899.199951171875,1908.800048828125,0.1098050459161558,105.41391639441109,0.638801845844977,104.77511454856611,0.005024179602250794,rebalance
EURUSD,FXStatArb,2021-06-15,2021-06-16,1,1.212415099143982,1.2125474214553833,0.2603146652875022,3.4445438202515533,2.713805074622782,0.7307387456287713,2.315326078673806e-05,rebalance
USDCHF,FXStatArb,2021-06-15,2021-06-16,1,0.8989999890327454,0.8982999920845032,0.2612418601750996,-18.286850487568195,2.951144793518312,-21.23799528108651,-0.0009042969499460872,rebalance
XAUUSD,MetalsStatArb,2021-06-28,2021-06-29,-1,1779.5999755859377,1776.800048828125,0.3073212265905779,86.04769255747874,1.7067391940052723,84.34095336347347,0.0015421391292908776,rebalance
XAUUSD,MetalsStatArb,2021-09-17,2021-09-20,-1,1758.800048828125,1751.800048828125,0.3201363538409919,224.09544768869435,1.761902468262599,222.33354522043174,0.003948694454296163,rebalance
EURUSD,FXStatArb,2021-11-04,2021-11-10,-1,1.1615750789642334,1.159366488456726,0.29102078086087957,64.27457340967078,3.0029657284362616,61.27160768123452,0.0018125416220323527,rebalance
USDCHF,FXStatArb,2021-11-04,2021-11-10,-1,0.9112200140953065,0.9110000133514404,0.28470973626984686,6.263635376528115,3.2234836416497763,3.040151734878339,0.00011718437034667745,rebalance
XAUUSD,MetalsStatArb,2021-11-23,2021-11-24,1,1795.5,1793.0,0.22897063587513258,-57.24265896878315,1.2790299719984908,-58.52168894078164,-0.001423480924533556,rebalance
XAGUSD,MetalsStatArb,2020-01-16,2021-11-26,-1,23.46581883576226,23.10700035095215,0.4525005254228606,811.8277645400508,6.701849547760965,805.1259149922898,0.015164880769503002,rebalance
XAGUSD,MetalsStatArb,2020-01-16,2021-12-07,-1,23.46581883576226,22.385000228881836,0.0708264520404926,382.7527361234418,1.043875665019889,381.70886045842195,0.045933658416946216,rebalance
EURUSD,FXStatArb,2021-11-26,2022-01-04,1,1.1231315329650151,1.1301988363265991,0.3215313643042124,227.23596918018535,3.2990396619919493,223.9369295181934,0.006201143125659553,rebalance
USDCHF,FXStatArb,2021-11-26,2022-01-04,1,0.9327643058878333,0.9182999730110168,0.37958057191313865,-549.0379745724013,4.303153091061501,-553.3411276634628,-0.015628491339407764,rebalance
USDCHF,FXStatArb,2022-01-14,2022-02-08,-1,0.9108999967575073,0.9231799840927124,0.25232662264655725,-309.8567730434794,2.862988690104327,-312.7197617335837,-0.013605720692725197,rebalance
EURUSD,FXStatArb,2022-01-14,2022-02-08,-1,1.14565908908844,1.144086241722107,0.40592879643173596,63.84640383863835,4.176265473686614,59.67013836495174,0.0012830742194592675,rebalance
USDJPY,AdaptiveMomentum,2022-02-08,2022-02-10,1,115.06600189208984,115.5999984741211,0.0026562145426823995,141.84094869341013,2.871899155442087,138.96904953796803,0.00454682159333576,rebalance
XAUUSD,MetalsStatArb,2022-02-10,2022-02-11,1,1833.300048828125,1822.0,0.14112828154392476,-159.47564724757223,0.7965280210339113,-160.27217526860613,-0.0061945609151018415,rebalance
USDJPY,AdaptiveMomentum,2022-02-08,2022-02-22,1,115.47664453096718,114.58300018310547,0.005794333414860202,-517.8073305816057,6.2530476161029735,-524.0603781977087,-0.00783219855009582,rebalance
USDJPY,AdaptiveMomentum,2022-02-28,2022-03-02,1,115.58799743652344,114.81500244140625,0.0047296590009911115,-365.60027363770865,5.106281770334072,-370.70655540804273,-0.0067809055658780175,rebalance
XAUUSD,MetalsStatArb,2022-03-02,2022-03-03,1,1945.5999755859375,1930.5,0.2813411563323697,-424.8244591938208,1.6489405172640188,-426.4733997110848,-0.007791213906328476,rebalance
USDJPY,RiskPreservation,2022-03-10,2022-03-15,1,115.91100311279297,118.21800231933594,0.002111788719802785,487.18949009714163,2.294323299383554,484.89516679775807,0.019809464027001938,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-03-22,1,115.91100311279297,119.59400177001953,0.0008447154879211139,311.1086007751943,0.9200539758481482,310.18854679934617,0.03168039856939066,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-03-24,1,115.91100311279297,121.13800048828125,0.00033788619516844556,176.6130255359186,0.369064982043776,176.24396055387484,0.04500068565883046,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-03-28,1,115.91100311279297,122.2699966430664,0.0001351544780673782,85.94464516179413,0.14793198151645892,85.79671318027766,0.05476657055726877,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-03-30,1,115.91100311279297,123.125,5.40617912269513e-05,39.00015936280631,0.05926523863254537,38.94089412417376,0.062142800888348455,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-01,1,115.91100311279297,121.75599670410156,2.162471649078052e-05,12.63963293024774,0.023646886836720653,12.61598604341102,0.0503322231255077,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-06,1,115.91100311279297,123.65599822998047,8.649886596312208e-06,6.699332945266365,0.009491624330151605,6.689841320936213,0.0667237948902653,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-08,1,115.91100311279297,124.09600067138672,3.459954638524884e-06,2.83197202691713,0.0037996945090368554,2.828172332408093,0.07051975583910863,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-14,1,115.91100311279297,125.37699890136719,1.3839818554099537e-06,1.3100766414773755,0.0015234235602289525,1.3085532179171464,0.08157110192028572,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-25,1,115.91100311279297,128.60499572753906,5.535927421639815e-07,0.7027302180606619,0.0006129434153209752,0.702117274645341,0.10941946988837459,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-04-28,1,115.91100311279297,128.3939971923828,2.2143709686559255e-07,0.2764197969174755,0.0002450839203222543,0.27617471299715324,0.10759915680748246,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-05-02,1,115.91100311279297,130.01100158691406,8.857483874623702e-08,0.12489050911674639,9.832001993589684e-05,0.12479218909681049,0.1215492738025867,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-05-06,1,115.91100311279297,130.3300018310547,3.5429935498494814e-08,0.05108641945408921,3.935061229050655e-05,0.05104706884179871,0.12430133232653316,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-05-10,1,115.91100311279297,130.3769989013672,1.417197419939793e-08,0.020501171908427294,1.574157699873846e-05,0.020485430331428554,0.12470678244868731,de_risk
USDJPY,RiskPreservation,2022-03-10,2022-05-12,1,115.91100311279297,129.8350067138672,5.668789679759172e-09,0.007893224791469908,6.290485920057363e-06,0.007886934305549851,0.12003094207890944,de_risk
XAUUSD,MetalsStatArb,2022-05-26,2022-05-27,-1,1840.4000244140625,1848.300048828125,0.321752944831222,-254.18561194631587,1.8328978569467256,-256.0185098032626,-0.004323511361380453,rebalance
XAUUSD,MetalsStatArb,2022-06-01,2022-06-02,-1,1831.0000000000002,1845.4000244140625,0.29766599010461303,-428.6397524742447,1.693957631021804,-430.3337101052665,-0.007895648506035257,rebalance
USDJPY,AdaptiveMomentum,2022-03-10,2022-06-03,1,130.1219814089669,129.91799926757812,0.0006122288619344793,-12.488375427740085,0.6794736303170952,-13.167849058057179,-0.0016529144349418407,rebalance
USDJPY,AdaptiveMomentum,2022-03-10,2022-06-07,1,130.1219814089669,132.17599487304688,0.0014854641784265406,305.11634228966295,1.655329962926162,303.4610123267368,0.015699652910770603,rebalance
XAUUSD,MetalsStatArb,2022-06-07,2022-06-08,-1,1836.9000244140627,1844.800048828125,0.10206971187924548,-80.63532157823413,0.5807358426759004,-81.21605742091003,-0.004331711203268641,rebalance
USDJPY,AdaptiveMomentum,2022-03-10,2022-06-14,1,131.32891520136886,134.22500610351562,0.001661520150591993,481.19133918629973,1.8583272327118432,479.3330119535879,0.021967031385291054,rebalance
XAUUSD,MetalsStatArb,2022-06-14,2022-06-15,-1,1825.0,1814.0999755859375,0.10871103526187285,118.49529384324234,0.6118474433527168,117.88344639988962,0.005941776665507276,rebalance
USDJPY,AdaptiveMomentum,2022-03-10,2022-06-16,1,133.18964132703334,131.65565914334076,0.0041798991703640015,-641.1890856969801,4.653529055663353,-645.8426147526435,-0.011600866865326132,atr_trailing_stop
USDJPY,AdaptiveMomentum,2022-06-17,2022-06-21,1,132.42100524902344,135.08700561523438,0.0035315545365701634,941.5125687789954,3.9559556111089593,937.5566131678864,0.02004816849944742,rebalance
USDJPY,RiskPreservation,2022-06-22,2022-07-12,1,136.2689971923828,137.38800048828125,0.0026218158006632393,293.3820522180765,2.948955491567163,290.43309672650935,0.008129182416487272,de_risk
USDJPY,AdaptiveMomentum,2022-06-22,2022-07-26,1,136.2689971923828,136.43099975585938,0.0017478772004421595,28.31605871138673,1.9626248881894284,26.353433823197303,0.0011064434800865572,rebalance
USDJPY,AdaptiveMomentum,2022-07-28,2022-07-29,1,136.11099243164062,134.39700317382812,0.004610663521243204,-790.2627746798807,5.158382712852677,-795.4211573927334,-0.01267478230123417,rebalance
USDJPY,AdaptiveMomentum,2023-03-24,2023-03-27,-1,130.86500549316406,130.8459930419922,0.0023429980915066133,4.454613681056579,2.604692201737972,1.8499214793186072,6.0333404497870806e-05,rebalance
XAUUSD,MetalsStatArb,2023-03-24,2023-03-27,1,1991.699951171875,1957.199951171875,0.10243203236180075,-353.3905116482126,0.6058240021975062,-353.9963356504101,-0.017351581486302472,rebalance
USDCHF,FXStatArb,2023-04-25,2023-04-27,-1,0.8870900273323059,0.8908100128173828,0.24289173856051638,-90.35537418902152,2.740212301805566,-93.09558649082709,-0.0043206456698193455,rebalance
EURUSD,FXStatArb,2023-04-25,2023-04-27,-1,1.1059499979019165,1.1047282218933105,0.22102263053596458,27.00401473478199,2.2565209195480733,24.747493815233916,0.0010124159738615886,rebalance
XAUUSD,MetalsStatArb,2023-05-05,2023-05-08,1,2046.4000244140625,2022.5,0.21908039414351058,-523.6026768672338,1.3243409825975214,-524.9270178498313,-0.011708597599788928,rebalance
EURUSD,RiskPreservation,2023-08-29,2023-09-18,1,1.0825556516647339,1.0668259859085083,0.11609635011715141,-182.61567828605328,1.1764800072854302,-183.7921582933387,-0.014623730661420625,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-09-18,1,0.8834999799728395,0.8968799710273743,0.10931620574151886,146.26498549372081,1.2345909854209811,145.03039450829982,0.015016472841937254,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-09-22,1,1.0825556516647339,1.0661548376083374,0.046438540046860564,-76.16298603590818,0.4705296686197423,-76.63351570452792,-0.015243684819133291,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-09-22,1,0.8834999799728395,0.9044700264930725,0.04372648229660755,91.69463679260069,0.49450016702029476,91.2001366255804,0.02360719591679489,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-09-26,1,1.0825556516647339,1.0591648817062378,0.018575416018744226,-43.44932829778095,0.1879521847702286,-43.63728048255118,-0.021700457819424555,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-09-26,1,0.8834999799728395,0.9120799899101257,0.01749059291864302,49.988131942384626,0.19806627235262475,49.790065670032,0.03222045159340376,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-09-28,1,0.8834999799728395,0.9208199977874756,0.006996237167457207,26.109969572492233,0.07934880327696066,26.030620769215272,0.042112736002353025,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-09-28,1,1.0825556516647339,1.0505305528640747,0.007430166407497691,-23.795181330545244,0.07505256490786279,-23.870233895453108,-0.02967617356420756,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-02,1,1.0825556516647339,1.0565240383148193,0.002972066562999077,-7.736768761820143,0.030056652038553077,-7.766825413858696,-0.024139861808022894,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-02,1,0.8834999799728395,0.9154800176620483,0.0027984948669828825,8.949597131917015,0.031709633496842665,8.917887498420173,0.03606873662842107,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-04,1,1.0825556516647339,1.0472300052642822,0.0011888266251996308,-4.1996068993244435,0.012000562827529305,-4.211607462151973,-0.032724960556141935,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-04,1,0.8834999799728395,0.9209700226783752,0.001119397946793153,4.194388887082852,0.012696144399423388,4.1816927426834285,0.04228254007004124,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-06,1,1.0825556516647339,1.0546631813049316,0.0004755306500798524,-1.3263724562529777,0.004807294537081258,-1.331179750790059,-0.02585877555613918,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-06,1,0.8834999799728395,0.9125900268554688,0.0004477591787172613,1.3025335501012716,0.005070953319674719,1.297462596781597,0.03279773145324008,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-10,1,1.0825556516647339,1.0578875541687012,0.00019021226003194095,-0.46921745754086464,0.0019241444453317097,-0.47114160198619637,-0.022880352810524238,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-10,1,0.8834999799728395,0.9048399925231934,0.00017910367148690456,0.3822074597345004,0.002025605208663768,0.3801818545258366,0.02402593800981861,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-12,1,0.8834999799728395,0.9009900093078613,7.164146859476183e-05,0.1253011387326432,0.0008096904465622841,0.12449144828608091,0.01966837569749567,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-12,1,1.0825556516647339,1.0624282360076904,7.608490401277639e-05,-0.1531392488291404,0.0007703487328164282,-0.15390959756195682,-0.018686027079214216,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-16,1,1.0825556516647339,1.0521553754806519,3.0433961605110556e-05,-0.09252008381711094,0.0003075142054408622,-0.0928275980225518,-0.028175289875109224,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-16,1,0.8834999799728395,0.9024900197982788,2.8656587437904735e-05,0.05441897367069957,0.0003239621489884665,0.0540950115217111,0.02136614652285979,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-18,1,1.0825556516647339,1.057305932044983,1.2173584642044223e-05,-0.030737959897892318,0.0001231310836489239,-0.03086109098154124,-0.023417609708478067,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-18,1,0.8834999799728395,0.9001100063323975,1.1462634975161894e-05,0.019039466908743044,0.00012953029714419585,0.018909936611598847,0.01867235374463562,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-20,1,1.0825556516647339,1.0586491823196411,4.8694338568176895e-06,-0.011641097122596897,4.926551519630077e-05,-0.011690362637793198,-0.022176820463521353,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-20,1,0.8834999799728395,0.891789972782135,4.585053990064757e-06,0.0038010064607868674,5.173582325162413e-05,0.003749270637535243,0.009255412784606155,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-24,1,0.8834999799728395,0.8906000256538391,1.8340215960259032e-06,0.001302163711172379,2.0689964523186812e-05,0.0012814737466491923,0.007908583858373569,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-24,1,1.0825556516647339,1.0669853687286377,1.947773542727076e-06,-0.003032738515570302,1.9738680085189674e-05,-0.0030524771956554914,-0.014476505313487797,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-26,1,1.0825556516647339,1.056725025177002,7.791094170908305e-07,-0.002012488434594779,7.879484173508537e-06,-0.002020367918768288,-0.02395420590928337,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-26,1,0.8834999799728395,0.8967000246047974,7.336086384103614e-07,0.0009683666769406633,8.28493583312416e-06,0.000960081741107539,0.0148128024087427,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-10-30,1,1.0825556516647339,1.0562450885772705,3.116437668363322e-07,-0.0008199522988162045,3.151494530903849e-06,-0.0008231037933471083,-0.024397533695953204,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-10-30,1,0.8834999799728395,0.902400016784668,2.9344345536414454e-07,0.0005546092108572485,3.3173195840512835e-06,0.0005512918912731973,0.021264277574822757,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-11-01,1,1.0825556516647339,1.0579099655151367,1.2465750673453285e-07,-0.0003072269787170592,1.2610128911777282e-06,-0.0003084879916082369,-0.022859650966536672,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-11-01,1,0.8834999799728395,0.9097999930381775,1.1737738214565784e-07,0.0003087026684005975,1.3286650133016675e-06,0.00030737400338729583,0.02963986152697173,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-11-03,1,1.0825556516647339,1.0619093179702759,4.9863002693813146e-08,-0.00010294881926241247,5.048039959155795e-07,-0.00010345362325832805,-0.019165362860479443,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-11-03,1,0.8834999799728395,0.9060999751091003,4.6950952858263134e-08,0.00010610913062395605,5.311185665859413e-07,0.00010557801205737011,0.025452035819457503,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-11-08,1,1.0825556516647339,1.0696102380752563,1.9945201077525262e-08,-2.581988770738576e-05,2.0222879116618343e-07,-2.6022116498551944e-05,-0.012051856894540167,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-11-08,1,0.8834999799728395,0.8999699950218201,1.8780381143305255e-08,3.0931316005582906e-05,2.1221717990949659e-07,3.071909882567341e-05,0.018513883440702525,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-11-10,1,1.0825556516647339,1.0667576789855957,7.978080431010106e-09,-1.2603749668106463e-05,8.084600057477033e-08,-1.2684595668681233e-05,-0.014686827239106123,de_risk
USDCHF,RiskPreservation,2023-08-29,2023-11-10,1,0.8834999799728395,0.9031500220298767,7.512152457322101e-09,1.4761411172525494e-05,8.493464965920446e-08,1.467647652286629e-05,0.022113162987504816,de_risk
XAUUSD,MetalsStatArb,2023-11-20,2023-11-21,1,1978.6999511718752,1990.699951171875,0.1811596781660679,217.39161379927734,1.0835884812911438,216.3080253179862,0.006034359071927413,rebalance
XAUUSD,MetalsStatArb,2023-12-01,2023-12-04,1,2038.300048828125,2075.300048828125,0.12333711305846533,456.3473183163217,0.7585972596220368,455.5887210566997,0.01812220630630922,rebalance
XAGUSD,MetalsStatArb,2023-12-01,2023-12-05,-1,25.523034454468647,24.55500030517578,0.30330434685754937,1468.04482693538,4.536068168684193,1463.5087587666958,0.03781067063198668,rebalance
USDJPY,AdaptiveMomentum,2023-12-11,2023-12-12,-1,144.98300170898438,146.0850067138672,0.004161942933923506,-458.64819432203603,4.753646416724876,-463.4018407387609,-0.007679705150897647,rebalance
USDCHF,RiskPreservation,2023-08-29,2023-12-14,1,0.8834999799728395,0.8709700107574463,3.004860982928841e-09,-3.765081561263447e-06,3.378046694307632e-08,-3.7988620282065232e-06,-0.014309438485779006,de_risk
EURUSD,RiskPreservation,2023-08-29,2023-12-14,1,1.0825556516647339,1.0886130332946777,3.191232172404042e-09,1.9330511138006043e-06,3.2477891249528994e-08,1.9005732225510753e-06,0.005501434831659259,de_risk
EURUSD,FXStatArb,2023-08-29,2024-01-08,1,1.0825556516647339,1.0942236185073853,2.127488114936028e-09,2.482346078320844e-06,2.835934560228236,-2.8359320778821577,-12313.41312849217,rebalance
USDCHF,FXStatArb,2023-08-29,2024-01-08,1,0.8834999799728395,0.8507300019264221,2.0032406552858942e-09,-6.564615229540945e-06,3.0792492772824893,-3.079255841897719,-17398.27153149333,rebalance
EURUSD,FXStatArb,2024-01-08,2024-01-12,-1,1.0942236185073853,1.0981649160385132,0.2783480615426309,-109.70525277522164,2.8381286436079396,-112.54338141882958,-0.003695095555480748,rebalance
USDCHF,FXStatArb,2024-01-08,2024-01-12,-1,0.8507300019264221,0.8510100245475769,0.27489713428286433,-7.697741608982662,3.079403209675449,-10.777144818658112,-0.0004608310753799461,rebalance
USDJPY,AdaptiveMomentum,2024-01-19,2024-01-22,1,148.1280059814453,148.12100219726562,0.0034712604901863692,-2.4311959304741566,3.9789045820467672,-6.410100512520923,-0.0001246638277568248,rebalance
